open;high;low;close;Volume;Volume MA;manipulated
9360.754497;9576.771908;8928.719674;9360.754497;37049969;15577950.95;0
9360.754497;9504.766105;9072.731282;9360.754497;15326442;15950244.5;0
9360.754497;9576.771908;9216.742889;9576.771908;16897400;16341592.15;0
9576.771908;9864.795124;9432.760301;9864.795124;26935411;16892513.05;0
10080.812535;10224.824143;9936.800928;10008.806731;20709314;17469181.1;0
9936.800928;10008.806731;9432.760301;9432.760301;23452038;17742676.4;0
9432.760301;9576.771908;9000.725478;9504.766105;37031805;19219712.9;0
9432.760301;9504.766105;9000.725478;9000.725478;18481258;19847285.25;0
9216.742889;9432.760301;8928.719674;8928.719674;23202224;20390862.3;0
8761.670415;8761.670415;8761.670415;8761.670415;2268711;19998776.9;0
9285.872918;9360.75899;9136.100774;9360.75899;30323353;19964309.95;0
9510.531134;9585.417206;9210.986846;9435.645062;17897199;20340002.15;0
9360.75899;9435.645062;9061.214702;9360.75899;15297329;20659435.85;0
9285.872918;9510.531134;9136.100774;9360.75899;13303486;19990766.45;0
9360.75899;9959.847565;9285.872918;9660.303278;32310172;20819746.2;0
9660.303278;9959.847565;9660.303278;9810.075422;11562323;20637800.8;0
9810.075422;9959.847565;9660.303278;9959.847565;17405558;20356098.75;0
10034.733637;10034.733637;9735.18935;9810.075422;20949128;20433956.4;0
9884.961494;10034.733637;9810.075422;10034.733637;11371927;20347252.95;0
10034.733637;10109.619709;9884.961494;9884.961494;16040270;20390765.85;0
9884.961494;10184.505781;9810.075422;10184.505781;22715518;19674043.3;0
10259.391853;10409.163997;10184.505781;10409.163997;19861062;19900774.3;0
10484.050069;10558.936141;10334.277925;10558.936141;15623144;19837061.5;0
10633.822213;10633.822213;10334.277925;10558.936141;19919804;19486281.15;0
10484.050069;10558.936141;10259.391853;10259.391853;18609840;19381307.45;0
10334.277925;10409.163997;9884.961494;9884.961494;23203258;19368868.45;0
9959.847565;10184.505781;9884.961494;9884.961494;14113771;18222966.75;0
10034.733637;10109.619709;9660.303278;9959.847565;25326310;18565219.35;0
10034.733637;10184.505781;9660.303278;9884.961494;21077656;18458990.95;0
9884.961494;9959.847565;9735.18935;9884.961494;14242407;19057675.75;0
9810.075422;9810.075422;9360.75899;9435.645062;31141625;19098589.35;0
9435.645062;9660.303278;9061.214702;9510.531134;38089191;20108188.95;0
9660.303278;9884.961494;9435.645062;9735.18935;15596824;20123163.7;0
9585.417206;9735.18935;9360.75899;9435.645062;17166542;20316316.5;0
9585.417206;9660.303278;9136.100774;9360.75899;27688164;20085216.1;0
9360.75899;9585.417206;9136.100774;9435.645062;18747663;20444483.1;0
9435.645062;9510.531134;9136.100774;9435.645062;29494709;21048940.65;0
9435.645062;9959.847565;9435.645062;9884.961494;28950148;21448991.65;0
9884.961494;9959.847565;9660.303278;9735.18935;15589879;21659889.25;0
9735.18935;9884.961494;9510.531134;9735.18935;18235579;21769654.7;0
10034.733637;10109.619709;9660.303278;9884.961494;28043651;22036061.35;0
9735.18935;9810.075422;9210.986846;9285.872918;22584746;22172245.55;0
9210.986846;9360.75899;8986.32863;9285.872918;16805554;22231366.05;0
9285.872918;9360.75899;9061.214702;9061.214702;20355947;22253173.2;0
9061.214702;9285.872918;8836.556487;9285.872918;26364394;22640900.9;0
9285.872918;9360.75899;8911.442559;9210.986846;67884531;24874964.55;0
9136.100774;9136.100774;8686.784343;8911.442559;48225162;26580534.1;0
8911.442559;9061.214702;8761.670415;8986.32863;29121636;26770300.4;0
8986.32863;9061.214702;8761.670415;8761.670415;22914207;26862127.95;0
8836.556487;9061.214702;8761.670415;8986.32863;65432993;29421657.25;0
8836.556487;8986.32863;8686.784343;8686.784343;19034699;28816310.95;0
8537.012199;8836.556487;8537.012199;8761.670415;15688256;27696264.2;0
8761.670415;8761.670415;8611.898271;8611.898271;11465121;27489679.05;0
8686.784343;8761.670415;8387.240055;8686.784343;20153679;27639035.9;0
8761.670415;8836.556487;8537.012199;8537.012199;15439959;27026625.65;0
8537.012199;8611.898271;8387.240055;8387.240055;11063070;26642396;0
8387.240055;8911.442559;8312.353983;8761.670415;29857420;26660531.55;0
8911.442559;9136.100774;8761.670415;9136.100774;23999347;26412991.5;0
9136.100774;9210.986846;8911.442559;9136.100774;18997536;26583374.35;0
8986.32863;9136.100774;8836.556487;8836.556487;16449999;26494095.35;0
8911.442559;9061.214702;8836.556487;8911.442559;18885032;26036164.4;0
8986.32863;9136.100774;8761.670415;8986.32863;20340390;25923946.6;0
8986.32863;8986.32863;8836.556487;8836.556487;11947201;25681028.95;0
8911.442559;8911.442559;8761.670415;8836.556487;14147503;25370606.75;0
8761.670415;8836.556487;8611.898271;8611.898271;16854415;24895107.8;0
8611.898271;8686.784343;8537.012199;8611.898271;5175727;21759667.6;0
8686.784343;8761.670415;8462.126127;8462.126127;10930415;19894930.25;0
8462.126127;8537.012199;8312.353983;8387.240055;12186818;19048189.35;0
8312.353983;8387.240055;7863.037552;7863.037552;21557252;18980341.6;0
8012.809696;8387.240055;7863.037552;8387.240055;18991821;16658283;0
8686.784343;8761.670415;8462.126127;8462.126127;16169107;16515003.4;0
8387.240055;8611.898271;8387.240055;8462.126127;8027326;16131956.9;0
8537.012199;8537.012199;8312.353983;8387.240055;12012273;16159314.5;0
8387.240055;8537.012199;8162.581839;8537.012199;16262274;15964744.25;0
8462.126127;8537.012199;8162.581839;8237.467911;7577562;15571624.4;0
8162.581839;8312.353983;7937.923624;7937.923624;8573676;15447154.7;0
8012.809696;8462.126127;7937.923624;8162.581839;18696972;14889132.3;0
8237.467911;8462.126127;8237.467911;8462.126127;14954382;14436884.05;0
8462.126127;8537.012199;8312.353983;8387.240055;8704688;13922241.65;0
8387.240055;8537.012199;8237.467911;8387.240055;16480299;13923756.65;0
8537.012199;8611.898271;8387.240055;8387.240055;11139133;13536461.7;0
8387.240055;8462.126127;8312.353983;8387.240055;7284598;12883672.1;0
